category,img_src
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\11.07.22\4088600155814_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\07.10.22\3228023190042_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\07.10.22\3228023190059_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\02.02.23\4088600327167_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/26.04.23/4088600132952_0.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\02.02.23\4088600327174_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.06.22\4088600515151_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/13.12.21/4088600461755_0.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\08.08.22\4088600073859_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/04.04.22/4088600063713_0.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.09.21(2)\4088600387901_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/01.03.23/4088600539737_0.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\25.03.22(1)\4088600041674_0_XL.jpg
other_cheese_products,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\25.03.22(1)\4088600041667_0_XL.jpg
