category,img_src
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\12.05.23\4088600303260_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600292496_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600292489_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600292502_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\12.05.23\4088600464589_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\15.05.23\4088600303277_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/06.02.23/4088600554518_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/06.02.23/4088600554501_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600148885_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\06.04.22\4088600444680_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\22.11.21\4088600156484_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600148892_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/22.11.21/4088600156477_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/13.02.23/4088600556932_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\13.02.23 (1)\4088600132976_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600303390_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\18.05.23\4088600517889_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600137490_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/13.02.23 (1)/4088600184418_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600303376_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\ALL_RESIZED3\4088600184401_0_XL.png
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\18.05.23\4088600126531_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600137506_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.11.22/4088600523521_0.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600126524_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\13.04.23 (2)\4088600559575_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\13.04.23 (2)\4088600559582_0_XL.jpg
skin_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.04.23\4088600559599_0_XL.jpg
