category,img_src
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462175541_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462176463_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462175442_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.06.22\4061462224409_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462175428_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/10.05.22/4061462176166_0.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462176449_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.06.22\4061462188213_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462224843_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/10.05.22/4061462227165_0.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/10.05.22/4061462227141_0.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\31.05.22\4088600520896_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.06.22\4061462224348_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\31.05.22\4088600520889_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.06.22\4061462188251_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\16.05.22 (2)\4061462185540_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\12.05.23\4061462409677_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\16.05.22 (2)\4061462186059_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462176180_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462227431_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/16.05.22 (2)/4061462222665_0.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\12.05.23\4061462227479_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\10.05.22\4061462227417_0_XL.jpg
sun_care,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/16.05.22 (2)/4061462222702_0.jpg
