category,img_src
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600123837_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\17.01.23\4088600525846_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\28.04.23\4088600383620_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\28.04.23\4088600383590_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\17.01.23\4088600525839_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\24.08.21\4088600123769_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\20.01.23\4088600525822_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\24.08.21\4088600123752_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\03.08.21\4088600123745_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\28.04.23\4088600383613_0_XL.jpg
nutritional_supplements,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\23.02.22\4088600383606_0_XL.jpg
