category,img_src
soft_cheese,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.09.21(2)\4088600046648_0_XL.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\08.02.22\4088600046662_0_XL.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600100449_0.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.09.21(2)\4088600046679_0_XL.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600546766_0.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\14.09.21(2)\4088600100432_0_XL.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600546773_0.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/16.02.23/4088600113630_0.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/09.02.23/4088600258775_0.jpg
soft_cheese,https://aldprdproductimages.azureedge.net/media/$Aldi_GB/22.02.22/3077200032602_0.jpg
